sample_id,index,speaker,utt_id,target_word,mapped_correct,duration_sec,original_rms,perturbation_linf,perturbation_rms,snr_db,perturbation_spectral_centroid_hz,perturbation_spectral_rolloff85_hz,mean_absolute_log_spectral_change_db,p95_absolute_log_spectral_change_db,energy_fraction_0-0.5k,energy_fraction_0.5-2k,energy_fraction_2-4k,energy_fraction_4-8k
M03||15||hair,574,M03,15,hair,1,2.47,0.0964621156657971,0.0002000033855438,0.0001679480707932,55.18363526805079,3571.6478815550454,6218.75,2.20726039306112,9.13483200343776,0.0440771978026829,0.2484172393609104,0.3091859664660366,0.3896020228627351
M03||31||right,575,M03,31,right,1,2.265,0.1382358115031952,0.0002000033855438,0.0001706378609622,58.170903360069765,3085.2681746445496,5890.625,2.087275753623011,8.855183359419813,0.0648572022287903,0.34075804805642,0.3013439934181259,0.2859685628716076
M03||41||pat,576,M03,41,pat,1,2.54,0.0479760064977974,0.0002000033855438,0.0001652367859995,49.258347113438255,4117.197366567511,6984.375,2.489648463043569,11.3683713096241,0.036089189731091,0.1964485400214734,0.2693262690423559,0.4896760662048421
M03||70||one,577,M03,70,one,1,2.22,0.1157453238623354,0.0002000033855438,0.0001659627696627,56.869855610498654,3302.716887640639,5890.625,2.328368411812271,10.04164457849096,0.0591258387983966,0.2815512219234497,0.3041292028847246,0.3449980950499062
M03||104||for,578,M03,104,for,1,2.315,0.1405681986714804,0.0002000033855438,0.000166161574457,58.54712961725376,3140.871091187326,5828.125,2.0540442049874748,8.653822356066573,0.0693225967614173,0.3198592333716262,0.2936956458252447,0.3078525770853388
M03||120||three,579,M03,120,three,0,2.735,0.0774615172833886,0.0002000033855438,0.0001672809240904,53.31279161142283,3655.5335876977088,6515.625,2.3730500222060087,10.308585562914493,0.0428209050021801,0.2618570679133071,0.2768440115918028,0.4106808495013371
M03||129||know,580,M03,129,know,0,3.375,0.0791323381684467,0.0002000033855438,0.0001614793057798,53.804742492193405,3773.484302608421,6453.125,2.577545977020333,11.492553447682244,0.0403455462058,0.222857281397832,0.2788338365401634,0.4493184412586347
M03||130||know,581,M03,130,know,0,1.88,0.1554951390169273,0.0002000033855438,0.0001680647051927,59.3248059786705,3578.739318217269,6375.0,2.2538650577820136,9.745245995658978,0.0463665438051028,0.2519522749918199,0.2928618989700773,0.400996770193738
M03||134||shear,582,M03,134,shear,1,2.2050625,0.0727966614529956,0.0002000033855438,0.0001624486688526,53.027906110068905,3789.7231468288887,6671.875,2.306223464588458,10.155074146751565,0.0406975321530152,0.2349088726412513,0.2691151662827106,0.4462005910058266
M03||137||write,583,M03,137,write,1,2.58,0.0793953257562696,0.0002000033855438,0.0001661545685082,53.58565296018324,3531.5145841554013,6234.375,2.410773921865695,10.101939677903289,0.0491583124538835,0.240757646632645,0.3212286860797398,0.3800866663501934
M03||146||gnaw,584,M03,146,gnaw,1,2.265,0.0906485159267814,0.0002000033855438,0.0001666983266691,54.70858915938052,3908.4597743164686,6468.75,2.5159942487607534,11.295658198613213,0.0315449768423295,0.2030980770033151,0.2826645058604123,0.4743070893497891
M03||149||hear,585,M03,149,hear,0,2.325,0.0675062954731156,0.0002000033855438,0.0001650346375023,52.2353834475135,3830.314963770592,6406.25,2.543238735898462,11.396291157836847,0.0400669388207807,0.1947082988178433,0.3034546649209167,0.4527749109479101
M03||150||deer,586,M03,150,deer,0,2.035,0.0842224356283864,0.0002000033855438,0.0001707077097394,53.86349321713388,3529.780306073053,6078.125,2.3749422636374358,9.948780213952702,0.0401051477626335,0.2324893579022466,0.3319217202040516,0.3876304615250315
M03||171||mut,587,M03,171,mut,1,2.225,0.1197294673336199,0.0002000033855438,0.0001701570990418,56.947019551374,2862.389275745304,5140.625,2.0049266577965734,8.711280953020392,0.0575467524452393,0.3429892638244372,0.3728425152516542,0.2191556918057657
M03||173||ate,588,M03,173,ate,0,2.355,0.0676635597675901,0.0002000033855438,0.000167201143794,52.142311963207135,3756.701737593063,6546.875,2.3514794047789187,10.30873623328573,0.0404690934367611,0.2262702881967435,0.293038813605791,0.4322799373710105
M03||177||mere,589,M03,177,mere,0,2.54,0.092162974603279,0.0002000033855438,0.0001677686569931,54.79691310790618,3372.967906766093,5937.5,2.2898417531259674,9.706930793153314,0.0463633909072683,0.2707143490503992,0.3156659586081412,0.3589553842874589
M03||178||ate,590,M03,178,ate,0,2.62,0.0378722862302303,0.0002000033855438,0.0001658191955965,47.17373437767887,4001.5087207492616,7015.625,2.526258693654642,11.68025466082642,0.0375924222432571,0.2197142680493205,0.2573814089503564,0.4768415914296132
M03||210||knot,591,M03,210,knot,0,1.67,0.1064656047459433,0.0002000033855438,0.0001688451748519,55.99441342310161,3848.7576934676167,6718.75,2.1793616789255763,9.64945032940556,0.0421483797495237,0.2287876759768247,0.2683574565125848,0.453474461651437
M03||220||witch,592,M03,220,witch,0,2.825,0.0655494202816133,0.0002000033855438,0.0001671061738554,51.87152719283073,3783.455328268016,6515.625,2.305679669895139,9.881272959328529,0.0402095972803925,0.2164926861189498,0.2886443878633969,0.4462773770464724
M03||232||sigh,593,M03,232,sigh,0,2.475,0.0759137074538204,0.0002000033855438,0.0001618520286081,53.42404109611089,4322.2569681808445,7062.5,2.2902124174268046,10.977444227600676,0.037747080024259,0.1725342342386431,0.2422833071088455,0.5410466641306401
M03||243||sigh,594,M03,243,sigh,1,2.35,0.11036983361132,0.0002000033855438,0.0001671027612586,56.39733522913546,3746.510901591229,6656.25,2.1462008866690003,9.268177608621516,0.0592599868283753,0.2231866560783779,0.2795565572749161,0.4311444167501377
M03||248||sigh,595,M03,248,sigh,0,2.105,0.1293551788523913,0.0002000033855438,0.0001730367166762,57.47291109768173,3496.3380393837683,6375.0,1.9788581051975416,8.2535297780352,0.0795853092442772,0.236652207175079,0.2874825010546636,0.389311596066183
M03||251||droop,596,M03,251,droop,1,2.245,0.0983859835154549,0.0002000033855438,0.0001644815491826,55.53632087264246,3155.876533689822,5687.5,2.1718663989296267,9.420975795999928,0.067635742227027,0.2895406882825992,0.3205456110294969,0.3128281040304236
M03||259||pitting,597,M03,259,pitting,1,2.505,0.0638928025424919,0.0002000033855438,0.0001635940047195,51.83369108384122,4062.474078850988,6750.0,2.2666748929164937,10.310381712358549,0.0303172418090694,0.1975579627769827,0.271223347275082,0.4936862056556095
M03||290||sigh,598,M03,290,sigh,0,2.47,0.1384971416398108,0.0002000033855438,0.0001745865561502,57.98860024138068,3463.6213087861247,6671.875,1.8655674365330568,7.776209542952387,0.0691654871255132,0.2742899437801619,0.275114888085085,0.3730439947364288
M03||340||seven,599,M03,340,seven,0,2.68,0.100298180132739,0.0002000033855438,0.000162501140721,55.80873278063262,3330.0963939180283,6203.125,2.102961716561799,8.912879138280852,0.0545178168427314,0.2782257705694981,0.3315453000633619,0.3264430773376888
M03||357||zero,600,M03,357,zero,0,2.655,0.1043661505046124,0.0002000033855438,0.0001648018297101,56.0319527176496,3769.264553439584,6437.5,2.392434227436448,10.292446985352298,0.0347412170188024,0.2114623975403874,0.3135094507183083,0.4326299919705221
M03||358||witch,601,M03,358,witch,0,2.65,0.0659223617928231,0.0002000033855438,0.0001696074083106,51.79175880857822,3643.489608895272,6515.625,2.3459030223999027,10.440935924730375,0.0483879629631856,0.2480957119871507,0.2802458610520284,0.4133181141446221
M03||369||nine,602,M03,369,nine,1,2.625,0.0850960367687891,0.0002000033855438,0.0001694177259873,54.01900971534928,3666.9379666461177,6312.5,2.4609910654593263,10.5803800797774,0.0406625495356953,0.2282775861764522,0.3005112788407544,0.4225171021373115
M03||384||five,603,M03,384,five,0,2.8,0.1157804721520219,0.0002000033855438,0.0001660844425155,56.86612726439216,3611.064124226995,6421.875,2.1403528832103995,9.235118274191594,0.057092036361911,0.2326790679688514,0.3025086357585225,0.3991455118997223
M03||392||sink,604,M03,392,sink,1,2.31,0.0590138193261722,0.0002000033855438,0.0001672833373572,50.95002077039454,3991.2101280035904,6796.875,2.3107664310075,10.112578241755632,0.0402185701154159,0.2019297710708914,0.2650696867769999,0.4851289083956853
M03||402||right,605,M03,402,right,1,2.25,0.117568964422238,0.0002000033855438,0.0001711699932693,56.73730118493115,3331.577132498703,6093.75,2.2110407699096903,9.458493857679224,0.0573682859204575,0.2702942255878798,0.3199829806105637,0.343060542642977
M04||6||jagged,606,M04,6,jagged,0,3.275,0.143746432050839,0.0002000033855438,0.0001702758794077,58.52887883789112,2637.723169841404,5343.75,1.5194220953600726,6.5424742366995865,0.0991983106263811,0.4159200577880206,0.2458866510777891,0.2278396443618479
M04||8||sticks,607,M04,8,sticks,0,3.045,0.0444019045319032,0.0002000033855438,0.000170464183095,48.315369142760105,4141.6016403991725,7296.875,1.990868937233199,9.538793623025668,0.0340552446886083,0.2153460225631714,0.2560336433440883,0.4879076978432849
M04||9||slip,608,M04,9,slip,0,3.13,0.0752160000457234,0.0002000033855438,0.0001732484889064,52.75281557549894,3415.1252454738064,6375.0,1.8323645937158608,7.495024398904224,0.0481957807441295,0.2905614664211171,0.3052495547031293,0.3475997004978626
M04||10||left,609,M04,10,left,0,2.395,0.0812634793504741,0.0002000033855438,0.0001656879673117,53.812088860425845,3922.675693746668,6953.125,2.10055843115368,9.676537743533022,0.033047574723516,0.2101156335951037,0.3007566929024747,0.4479099626675016
M04||11||right,610,M04,11,right,1,2.365,0.1829865907793039,0.0002000033855438,0.0001717205947814,60.55193763652233,2891.627492807308,5390.625,1.6143633751428352,6.655024327037652,0.0548906838205009,0.3386446560678603,0.3600466519130226,0.2383079878971059
M04||12||feet,611,M04,12,feet,0,2.575,0.0819173082676777,0.0002000033855438,0.0001650124075396,53.91718145206812,3729.7373321856594,6765.625,1.9324927641211864,8.227714842062682,0.0399174812449753,0.2477635205481907,0.2935524920240283,0.4125354982728994
M04||13||form,612,M04,13,form,0,2.3,0.1271594906304839,0.0002000033855438,0.0001694198617864,57.5076891292822,2994.723851190397,5609.375,1.7603473130940452,7.117431427210137,0.0516167143340449,0.3498377292166983,0.3339062784698012,0.2566223962807235
M04||16||jacket,613,M04,16,jacket,1,3.115,0.0871127537990342,0.0002000033855438,0.0001648564589212,54.45951551528731,3610.968500797368,6453.125,2.0127554517181263,8.660714337865308,0.0405199869740319,0.2426749724229221,0.3215285945300097,0.3860986147605095
M04||17||storm,614,M04,17,storm,0,3.13,0.0832753578509646,0.0002000033855438,0.000169060628925,53.84948054699699,3809.9350205543487,6406.25,2.29107721027629,9.852761120045892,0.0361287574800363,0.1867599205193309,0.3278567512298638,0.4397064611111712
M04||19||sheet,615,M04,19,sheet,0,3.1,0.0785676393850766,0.0002000033855438,0.0001639686784294,53.609656167440185,3417.134955177191,6265.625,2.059190028236861,8.74732659721282,0.0433296141379501,0.277539768625972,0.3148112508404925,0.3553689227489739
M04||20||spark,616,M04,20,spark,0,2.955,0.1820449683853164,0.0002000033855438,0.00017270620756,60.457414642964565,2797.567325699168,5609.375,1.647741980484404,6.768137384200971,0.093176743609304,0.3833165917177423,0.2671372313993856,0.2481178804380072
M04||22||fee,617,M04,22,fee,0,2.75,0.1147920521256706,0.0002000033855438,0.0001673135721384,56.72761296620968,2986.837171791557,5734.375,1.8866386651483216,8.135968642145073,0.0780638084056855,0.3404861840920717,0.2932757127945769,0.280332507477335
M04||23||swarm,618,M04,23,swarm,0,3.0,0.1199533519265088,0.0002000033855438,0.0001676864200806,57.09028990195473,3111.30528061951,5968.75,1.7472402941517555,7.287818403059717,0.0640242584460156,0.3252862434559829,0.310573095637902,0.2909080354587451
M04||26||stubble,619,M04,26,stubble,0,3.065,0.1391974865887403,0.0002000033855438,0.0001651856748706,58.51318023062,3099.485252188392,5562.5,1.8623506650612025,7.731166517385828,0.0589076849058633,0.2794500830527667,0.3716407403427074,0.2811706185199293
M04||28||rage,620,M04,28,rage,0,2.535,0.2285892359823713,0.0002000033855438,0.0001775718353229,62.19363385301296,3096.6477918386745,6109.375,1.4347735950833411,6.05697969361107,0.0573657840716918,0.3518070921303288,0.2980962113623999,0.2864595962826334
M04||30||park,621,M04,30,park,0,2.95,0.135023881731633,0.0002000033855438,0.000175055651218,57.74468907480124,3184.032037435521,6093.75,1.685265016669239,7.04717675646507,0.0646967120924339,0.3007556940051986,0.3255275850163603,0.301087370755108
M04||31||hair,622,M04,31,hair,0,2.86,0.1633095743609426,0.0002000033855438,0.0001701666290829,59.6427450222083,3651.896333953838,6750.0,1.6014421424949514,6.680476008922863,0.045882215350276,0.2354162592532787,0.3335387827050869,0.3775933960024583
M04||35||sip,623,M04,35,sip,0,2.29,0.0796565948994939,0.0002000033855438,0.0001694782238916,53.44215667135754,3192.018547010664,5765.625,1.7376100209339451,7.200662016813261,0.0422963726565328,0.3056975568841966,0.3462152291273477,0.2974348816988871
M04||36||knew,624,M04,36,knew,0,2.515,0.1546077213469326,0.0002000033855438,0.0001735117317954,58.99804670034796,2639.6886888439053,5062.5,1.7585859862281548,7.573094206107733,0.0805979213929678,0.4057787828162627,0.2926983194710268,0.2110101469989779
M04||37||sip,625,M04,37,sip,0,2.745,0.0959508691077881,0.0002000033855438,0.0001684333673701,55.11241563159502,2760.332626050933,5140.625,1.8542736293377065,7.859036983731369,0.0752898696577406,0.3763293980026268,0.3147059545170405,0.224746998839085
M04||42||rate,626,M04,42,rate,0,2.85,0.17146143513112,0.0002000033855438,0.0001643059751564,60.37026194317056,2821.946391802955,5250.0,1.8613569380269923,8.056490932801285,0.0655540323491677,0.3729242062578381,0.3205947814119325,0.2297445022797785
M04||43||meat,627,M04,43,meat,0,2.245,0.0539271186356974,0.0002000033855438,0.0001644353977493,50.3162380617432,4057.3427674967857,7140.625,2.3365048764127776,10.970172026938588,0.0325601390138411,0.1863453098369617,0.285826531911164,0.485215375771956
M04||47||train,628,M04,47,train,1,2.675,0.1346793462902759,0.0002000033855438,0.0001685952449731,58.04911356052847,2787.7912848976453,5328.125,1.8282199623282511,7.702616428753799,0.0755290296754047,0.3784287755416474,0.2972246959091611,0.2390664071275773
M04||51||farm,629,M04,51,farm,0,2.61,0.1137600845422148,0.0002000033855438,0.0001724146626373,56.388314188593256,3155.1726670131125,5875.0,1.7895941655827856,7.57796439870858,0.0641958760422362,0.3027543095947406,0.3201394731311212,0.3040724036709663
M04||55||race,630,M04,55,race,0,2.685,0.1078362122473268,0.0002000033855438,0.0001679416357388,56.15212491953079,3235.2780551787077,5796.875,2.071633056642116,9.029316195276694,0.041716878238499,0.2971491411654491,0.3425731442781881,0.309976271979644
M04||56||sip,631,M04,56,sip,0,2.22,0.0810069503591289,0.0002000033855438,0.0001656613635018,53.78602102355558,3409.3877952820835,6250.0,2.019449054573115,8.356648184872867,0.0475971781321887,0.2777175428255409,0.3181044448189296,0.3484510289880425
M04||57||range,632,M04,57,range,1,2.55,0.1079097361677456,0.0002000033855438,0.0001660543020366,56.25620998386079,3989.673268336521,6718.75,2.058371661077263,8.86037849269884,0.0304328839214161,0.1935643752854264,0.2956949927719578,0.4738056277047091
M04||58||share,633,M04,58,share,0,2.885,0.1483765944636274,0.0002000033855438,0.0001676313906743,58.94020101990258,2855.594552607277,5656.25,1.7034695220959315,7.171889473388548,0.0841561472815996,0.3706659436172178,0.2715432673103592,0.2644464541723426
M04||59||chair,634,M04,59,chair,0,2.645,0.1019730704660188,0.0002000033855438,0.0001725540478351,55.43120689529921,3274.621437559154,5843.75,2.01999033952061,8.629183636585072,0.0493579528777545,0.2764029390629534,0.3565005624475486,0.3113418049598022
M04||61||grow,635,M04,61,grow,1,2.73,0.084237547302791,0.0002000033855438,0.0001661886357145,54.09808781295924,3367.415056958079,5875.0,2.206452561510182,9.492719488811325,0.0416551134297502,0.2426371176463939,0.3753630867306233,0.3332026987244021
M04||62||the,636,M04,62,the,0,2.455,0.0891739658529173,0.0002000033855438,0.0001696028084874,54.41610083984115,3658.514910206364,6765.625,1.8011136972694537,8.060344609912875,0.0416469450311104,0.2607038044073336,0.3081977314859862,0.3823061456101621
M04||63||for,637,M04,63,for,1,2.32,0.1174802824903348,0.0002000033855438,0.000166573312728,56.96719118570528,3295.266509174067,5890.625,1.955990497011836,8.465397603377923,0.0449249601902729,0.2755041688807894,0.3510179699984127,0.3215927188953814
M04||66||beat,638,M04,66,beat,1,2.49,0.0501651559770414,0.0002000033855438,0.0001655846252552,49.627643148040896,4090.00811616314,6968.75,2.2147982958608976,10.524484064833857,0.0284139668097347,0.1898198259135929,0.2942859673366415,0.4810254800437902
M04||67||ship,639,M04,67,ship,0,2.48,0.053746205265246,0.0002000033855438,0.0001628945155066,50.36882688277403,4025.84258063297,7031.25,2.0868281842895,9.778597580971908,0.0345909345036843,0.2109650283322864,0.273076510578727,0.4749137066830731
M04||68||rake,640,M04,68,rake,0,2.435,0.1825199010348238,0.0002000033855438,0.0001740286405064,60.4137899416378,2775.91871007173,5281.25,1.7391330345215372,7.100753623870618,0.0794548042675108,0.3318489307269788,0.3552521742772706,0.2257375321621428
M04||70||feet,641,M04,70,feet,1,2.6,0.0922783966206634,0.0002000033855438,0.000165026005314,54.9509530551994,2940.2501279508074,5765.625,1.9759588050332784,8.282633123633232,0.0731114233153011,0.3576292331102095,0.3001629650146107,0.2588122276590569
M04||71||trace,642,M04,71,trace,0,2.885,0.1740282640141182,0.0002000033855438,0.0001738514962744,60.00882710284026,2341.1850172299346,4640.625,1.6692419000735708,6.975013461367069,0.1253058413467783,0.4541296582962245,0.2316351644806012,0.1793714594355259
M04||73||dark,643,M04,73,dark,0,2.78,0.1433092319683548,0.0002000033855438,0.0001582108961153,59.14075556199178,3183.5752128743425,5890.625,2.0629961152048235,8.767105356947123,0.049623129267934,0.3015213370512053,0.3607427743277366,0.2806964632934288
M04||75||swore,644,M04,75,swore,0,3.795,0.0920863685418414,0.0002000033855438,0.0001692376958486,54.7139648584315,3419.318248531672,5656.25,2.0954079747050844,8.712031595971343,0.0409469129384333,0.2100708756441822,0.414746055477674,0.3264732843493306
M04||76||air,645,M04,76,air,0,3.395,0.1341513633346711,0.0002000033855438,0.0001718636659978,57.84822038384702,2587.397370514118,4875.0,1.7537945617064856,7.58157407999546,0.0817909409755762,0.3979605561631065,0.3137099584010987,0.1943100199912983
M04||78||store,646,M04,78,store,1,3.23,0.0526903411559331,0.0002000033855438,0.0001630177331834,50.18992321381444,4198.222492814733,7046.875,2.555716084459572,11.833245426413836,0.031873495975724,0.1725660208739039,0.2718086521340461,0.5164471273819504
M04||79||feed,647,M04,79,feed,1,3.38,0.0446456939173698,0.0002000033855438,0.000164147955198,48.69088200849692,4236.42810024809,7171.875,2.3216999088662416,10.943998210792811,0.0313353453584408,0.1925441559199544,0.2568674896506064,0.5127262601707652
M04||82||one,648,M04,82,one,0,2.41,0.0495599556325788,0.0002000033855438,0.0001653154166983,49.53635105540863,3761.4773099283866,6718.75,2.344956540676509,10.431771016299685,0.0352128353361772,0.2354391846157575,0.2987218379906126,0.422672897046373
M04||85||car,649,M04,85,car,1,2.595,0.126484408283195,0.0002000033855438,0.0001642829226535,57.72889145754769,3540.806720456415,6406.25,1.9968410572742052,8.306117554179576,0.0406909446322913,0.2505296175562712,0.3495960021146482,0.3516944893774074
M04||87||swarm,650,M04,87,swarm,1,2.555,0.0985308613831112,0.0002000033855438,0.0001714253161821,55.189946407207046,3326.043217930132,6062.5,1.938228975309194,8.05706357769118,0.0414424671000097,0.2792684724911103,0.344988417755586,0.3243730239573228
M04||90||warm,651,M04,90,warm,1,3.65,0.0576347156946302,0.0002000033855438,0.0001665581949864,50.78236298985325,3598.2945974602158,6437.5,2.1272670323260194,9.477472722252855,0.0428202502787272,0.2357103534712428,0.3149521211709839,0.3971776537654399
M04||91||fair,652,M04,91,fair,0,2.99,0.1193359627223715,0.0002000033855438,0.0001674464831175,57.05790621166129,3064.5589543142983,5906.25,1.623566663878381,6.660364413905079,0.0703478313283123,0.3302612760883029,0.3028576998878443,0.2860961143141216
M04||92||gadget,653,M04,92,gadget,0,3.375,0.1167001538520743,0.0002000033855438,0.0001739236572483,56.5342553892508,3133.2417672433103,5921.875,1.605267471913892,6.667408416237503,0.0601389130321621,0.3087395071767752,0.331561329918245,0.2921759445516539
M04||95||beta,654,M04,95,beta,0,3.855,0.0661964037931284,0.0002000033855438,0.0001681048839393,51.90508130621623,3470.04048853776,6046.875,2.1300843282675817,9.260675327053768,0.0402295841610775,0.2514954582821177,0.3289627301525786,0.3716168734740807
M04||96||glow,655,M04,96,glow,0,3.005,0.0671865438050616,0.0002000033855438,0.0001614827278703,52.38312447207109,3586.502749376376,6406.25,2.157790115858135,9.224971737201836,0.0374052689466069,0.2489937824814394,0.3139740401690286,0.3914728020000975
M04||97||air,656,M04,97,air,0,3.225,0.119340786775147,0.0002000033855438,0.0001679858328919,57.03032479388816,3220.412724871512,5953.125,1.9594825770162525,8.333621041334851,0.0520606818146008,0.3157126765367581,0.315188961907687,0.3100158726040606
M04||101||horn,657,M04,101,horn,0,3.2650625,0.1860976663281933,0.0002000033855438,0.0001712182386382,60.72381804092467,3212.144430443981,5890.625,1.593054023585728,6.506798041651269,0.0473819864864319,0.2834963692301366,0.3650393299011842,0.2968232625421201
M04||103||torn,658,M04,103,torn,0,3.005,0.0658213875831498,0.0002000033855438,0.0001691224123833,51.80331737188928,3651.1255635224834,6140.625,2.254142858576778,9.7274928472347,0.0372305755852381,0.2138316829487134,0.328702640242318,0.4114352236582809
M04||104||two,659,M04,104,two,0,2.725,0.1736848543888916,0.0002000033855438,0.000162949247821,60.55419177602179,3178.1990023931594,5625.0,1.9496004082685323,8.349315545399115,0.0467708139000164,0.2905809254753096,0.3609673827755576,0.2924405748539134
M04||105||corn,660,M04,105,corn,1,2.86,0.1167621659278703,0.0002000033855438,0.0001705386870973,56.70958454595639,2864.0038147107425,5031.25,1.903827095681696,8.094873231341367,0.063827473769707,0.325969386167272,0.3767293204733273,0.2262874171638543
M04||106||stick,661,M04,106,stick,0,2.94,0.1649355767775565,0.0002000033855438,0.0001686112203664,59.808557436147424,2582.8985191064835,4921.875,1.826417160039144,7.808698449471468,0.1015172525283278,0.3942319890954634,0.2944767988951787,0.1984863581436617
M04||111||pat,662,M04,111,pat,0,3.59,0.1250133803179808,0.0002000033855438,0.0001686865618016,57.3975202410295,3348.3244268536528,6250.0,1.5261545878790497,6.582656607129752,0.0497796845537152,0.2858094893651006,0.3153063127426445,0.3405484923157967
M04||113||knee,663,M04,113,knee,0,2.15,0.1505375673093135,0.0002000033855438,0.0001755563094354,58.66456902128981,3082.429940872009,5843.75,1.8320743622723767,7.8653111371829505,0.0560934152588395,0.355805680465059,0.2932923582360686,0.285773875754493
M04||114||trait,664,M04,114,trait,0,3.385,0.0941245984351975,0.0002000033855438,0.0001696080203736,54.885135023658,3120.0764394182243,5703.125,2.100788489784948,8.901140014263099,0.0633716309341916,0.3032763739437685,0.3370043044691707,0.2866566342609399
